,id_x,text,label_x,tsne_x,tsne_y
469,470,"Warsaw official vowstroop cuts in Iraq POLAND WASHINGTON -- The prime minister of Poland told his Parliament yesterday that he would begin reducing the number of Polish troops in Iraq in January, another blow to the US-led coalition that has lost nearly a third of its members this year. Addressing legislators before a vote of confidence, Prime Minister Marek Belka promised, ''We will not remain in ...",0,-4.4257507,16.512606
470,471,"USC fires basketball coach Henry Bibby Henry Bibby was fired as Southern California #39;s basketball coach Monday, just four games into his ninth season. The Trojans, beset by some player dissension, are 2-2.",1,-28.418646,-16.995396
471,472,"Fannie Mae Execs, Regulator Square Off (Reuters) Reuters - Fannie Mae executives and their\regulator squared off on Wednesday, with executives denying any\accounting irregularity and the regulator saying the housing\finance company's management may need to go.",2,21.045477,8.181456
472,473,UPDATE 1-Van der Vaart stripped of Ajax captaincy Dutch international Rafael van der Vaart was stripped of the Ajax Amsterdam captaincy on Thursday after he refused to play out of position in the Champions League game against Bayern Munich.,1,-34.238472,10.483523
473,474,Top Researchers Ask Web Users to Join Science Grid IBM and top scientific research organizations are joining forces in a humanitarian effort to tap the unused power of millions of computers and help solve complex social problems.,3,5.6276326,-2.213072
474,475,10th World Series Title Beckoning for St. Louis  NEW YORK (Reuters) - The Cardinals may be heading to their  first World Series since 1987 but there is nothing new about  post-season baseball in St. Louis.,1,-18.464342,-22.42653
475,476,Caesars agrees to sell Bally #39;s New Orleans in \$24 million deal LAS VEGAS Caesars Entertainment Incorporated announced today that it has agreed to sell its Bally #39;s Casino New Orleans for about 24 (m) million dollars.,2,11.2130375,-18.350948
476,477,"Iranian program not an  #39;imminent threat #39; IRAN #39;S nuclear program does not present an  quot;imminent threat, #39; quot; but Tehran must take measures to reassure the international community about its intentions, UN nuclear watchdog chief Mohamed ElBaradei said Sunday.",0,-2.7953072,19.956774
477,478,Site Bars Black Box Voting Head A politically progressive website at the forefront of discussions about electronic-voting machines and election irregularities is barring Black Box Voting founder Bev Harris from posting to its site. By Joanna Glasner.,3,20.415777,-11.485576
478,479,"Corzine Announces Bid to Be N.J. Governor (AP) AP - Four years after spending more than  #36;60 million of his own money to get elected to the Senate, Democrat Jon S. Corzine announced Thursday that he is running for governor in 2005.",0,-4.2805963,6.610019
479,480,"Braves rally to even series ATLANTA - With plenty of incentive, Rafael Furcal made sure the Atlanta Braves #39; season lasts at least two more games. Set to report to jail once the post-season ends, Furcal hit a two-out, two-run homer ",1,-20.143517,-28.463009
480,481,"U.S. Marine Killed in Western Iraq  BAGHDAD (Reuters) - Insurgents have killed a U.S. Marine in  western Iraq, the U.S. military said Friday.",0,-16.730639,29.33338
481,482,"Continued growth in US services sector NEW YORK, November 3 (newratings.com) - The US services sector witnessed a continued upturn for the nineteenth consecutive month in October this year, the Institute of Supply Management (ISM) reported today.",2,29.416943,13.487574
482,483,"Livewire: Travel Search Sites Look for Bargains on Web Web sites promising to find the best travel deals have online travel agents wondering if they have a new friend or enemy. For consumers, however, choices are rising ",3,23.594425,-10.157052
483,484,Slimmed-Down Playstation Launched Electronics giant Sony launched a slimmed-down version of its best-selling PlayStation 2 computer games console today. The new PS2 is half the weight ,3,38.908955,-17.203756
484,485,"Olympics: Thorpe Beats Phelps as U.S. Fights Gold Gap  ATHENS (Reuters) - Australian swimmer Ian Thorpe beat  arch-rival Michael Phelps in the men's 200-meter freestyle on  Monday as the United States pursued China, Australia and Japan  in the medals table on day three of the Olympic Games.",1,-24.226707,-3.9050965
485,486,"Illinois Helps Residents Import Drugs (Reuters) Reuters - Illinois residents will soon gain\access to lower-cost prescription drugs from Canada, the United\Kingdom and Ireland, sidestepping U.S. regulators' objections\to imported drugs, Gov. Rod Blagojevich said on Tuesday.",0,11.741836,11.725989
486,487,"Russia to lease India nuclear submarine - agencies (Reuters) Reuters - Russia will lease to India a nuclear-powered submarine capable of firing nuclear and conventional missiles, Russian news agencies reported on Thursday.",0,-1.6678448,26.206125
487,488,"Packers #39; secondary banged up Green Bay, WI (Sports Network) - The Green Bay Packers could be without two starters in their defensive backfield for this weekend #39;s game at Washington.",1,-28.34889,-21.84268
488,489,"Millwall: We #39;re not to blame The FA confirmed today that they will launch an investigation into the incidents, which began late in the second half as away fans alleged Millwall supporters had made taunts about the Hillsborough disaster in 1989.",1,-31.332478,9.174572
489,490,UPDATE: US Wine Unit Bruises Foster #39;s Annual Earnings MELBOURNE (Dow Jones)--Australian drinks company Foster #39;s Group Ltd. (FGL.AU) said Tuesday that annual net profit rose 73 as gains from the sale of its local pub assets ,2,27.557318,11.372432
490,491,Bigley granted Irish passport The Irish government has given Kenneth Bigley - kidnapped in Iraq - an Irish passport in a bid to stress his non-British roots. It was issued following appeals from his family and his dual citizenship means ,0,-10.08282,11.648485
491,492,"Bush campaigns to seize Democratic stronghold of Minnesota (AFP) AFP - US President George W. Bush launched a three-stop bus tour in this up-for-grabs state, hoping to become the first Republican White House hopeful to win Minnesota in 32 years.",0,-4.8181577,7.4131985
492,493,"Cendant Near Deal to Buy Orbitz -Source  PHILADELPHIA (Reuters) - Travel and real estate heavyweight  Cendant Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CD.N target=/stocks/quickinfo/fullquote""&gt;CD.N&lt;/A&gt; is nearing a deal to buy online travel  site Orbitz Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ORBZ.O target=/stocks/quickinfo/fullquote""&gt;ORBZ.O&lt;/A&gt;, which is controlled by the top five  U.S. airlines, for about \$1.2 billion in cash, a source close  to the talks said on Tuesday.",2,39.722485,11.1871
493,494,"Broncos 31, Raiders 3 Jake Plummer and Reuben Droughns did little wrong while turning the Denver Broncos #39; biggest rivalry into a rout. On the other hand, Kerry Collins and Oakland #39;s offense did almost nothing right -- and the furious ",1,-27.021992,-19.776007
494,495,"Oracle Ruling May Embolden Dealmakers  WASHINGTON (Reuters) - A federal judge may have sent a gift  to all merger-minded U.S. executives when he rejected the  government's request to block Oracle Corp.'s &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ORCL.O target=/stocks/quickinfo/fullquote""&gt;ORCL.O&lt;/A&gt; bid for  PeopleSoft Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PSFT.O target=/stocks/quickinfo/fullquote""&gt;PSFT.O&lt;/A&gt; last week.",2,40.037083,10.78171
495,496,"Bush   Kerry Battle It Out In Search Bush  #038; Kerry Battle It Out In Search\\So if it was up to the search engines to decide who would win the Presidential election, would you agree? Found an interesting press release today that I thought could provide some insight into how our favorite candidates are doing in the search ...",3,-6.126588,2.96946
496,497,"Researchers Say Microscope Can See Atoms (AP) AP - Oak Ridge National Laboratory researchers are peering into the atomic world with record clarity, developing an electron microscope image that can distinguish the individual, dumbbell-shaped atoms of silicon in a crystal.",3,1.9710418,-13.584853
497,498,Big stakes in holiday game scramble Game publishers and hardware makers will battle for consumers' holiday dollars with a slew of high-profile releases.,3,33.788177,-19.439392
498,499,"Iraq #39;s Chalabi escapes assassination Just after escaping an attempt to kill him on Wednesday, he said an Iraqi court had dropped charges that could have put him in jail.",0,-13.738255,21.665611
499,500,UK initiative on climate change Tony Blair is to host a major scientific conference on climate change in February as part of an attempt to create an international consensus on the science involved and so lock the US and the G8 group of industrial nations into action beyond the Kyoto ,0,4.274889,17.682985
500,501,Australia music industry decries Kazaa Lawyers for Australia #39;s recording industry branded the popular Kazaa file-swapping network  quot;an engine of copyright piracy to a degree of magnitude never before seen quot; as ,2,16.278664,-10.652709
501,502,"Bank holds interest rates steady at 4.75 THE Bank of England left its key interest rate at 4.75 per cent yesterday, a decision that was widely expected, after a raft of data that showed the economy was cooling down.",2,21.075718,16.106295
502,503,Administration Debating Oil Stockpile Release The Bush administration is moving toward releasing oil from the nation's emergency stockpiles as a result of disruptions to production and imports caused by Hurricane Ivan.,2,13.614254,22.323877
503,504,"Japan may allow women on throne Japan #39;s ruling party is considering proposals to revise the constitution to let women take the throne, according to a draft seen by local media.",0,-2.1794605,13.665446
504,505,"Delta May Offer Its Pilots Equity Stake to Get Cuts Delta Air Lines, in an effort to avoid filing for bankruptcy protection, is considering giving its pilots an equity stake in exchange for pay and benefit cuts, a Delta pilot spokeswoman said yesterday. ",2,15.578917,2.5121021
505,506,"Pakistan Says It Arrests 'Important' Al Qaeda Men  ISLAMABAD (Reuters) - Pakistani security forces have  arrested two important al Qaeda operatives, including an  Egyptian and a Saudi national, officials said Wednesday.",0,-11.8133745,24.441435
506,507,"Report: China Releases Tiananmen Protester (AP) AP - A factory worker who helped to organize a strike during China's 1989 pro-democracy protests has been released after nearly 15 years in prison, a U.S.-based prison rights group said Saturday.",0,-13.316275,12.270997
507,508,"Hurst #39;s black mark for Beckham They symbolise two very different eras of English football, and yesterday the philosophies of David Beckham and Sir Geoff Hurst clashed in spectacular fashion when the ",1,-30.754988,7.206552
508,509,"IBM Says It Swamps Rivals in Key UNIX Computer Test  NEW YORK (Reuters) - IBM &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=IBM.N qtype=sym infotype=info qcat=news""&gt;IBM.N&lt;/A&gt; said on Thursday its  workhorse commercial computers have smashed the industry's most  demanding tests, which analysts said creates a performance gap  that could put further pressure on Hewlett-Packard &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=HPQ.N qtype=sym infotype=info qcat=news""&gt;HPQ.N&lt;/A&gt; or  Sun Microsystems &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=SUNW.O qtype=sym infotype=info qcat=news""&gt;SUNW.O&lt;/A&gt; to recalibrate their strategies.",3,41.056164,11.105339
509,510,Trial Letdown Hits Possis Medical Shares of device maker Possis Medical (Nasdaq: POSS) are down 38 to \$19.20 after the company cut its fiscal 2005 earnings outlook after a trial involving its AngioJet blood clot treatment yielded disappointing results.,2,9.615342,2.164714
510,511,"Big German banks hit by phishing attacks Two of Germany's biggest banks, Postbank and Deutsche Bank, were the targets of coordinated phishing attacks last week.",3,-0.94878924,31.700459
511,512,"FedEx Quarterly Earnings More Than Double (Reuters) Reuters - FedEx Corp., the world's top\air-express shipper, on Wednesday said quarterly earnings more\than doubled on strong revenue growth in its international,\ground and freight services.",2,22.621683,10.176732
512,513,"RBI raises interest rates to tackle inflation (Reuters) Reuters - The central bank raised its overnight repo rate on Tuesday for the first time in more than four years, citing concerns about a rise in inflation in Asia's fourth-largest economy.",0,23.855106,18.942211
513,514,"Date set for Australian election Australia will hold a general election on Oct 9 with John Howard, the prime minister, seeking an unprecedented fourth term in office.",0,-4.501256,10.815083
514,515,"Jones sees Memphis fight as  #39;getting back up #39;  quot;It starts right here, quot; Jones said of Saturday #39;s fight, adding he has no thoughts of retirement at age 35.  quot;I #39;m too good for that, quot; he said.",1,-17.321644,-15.228815
515,516,Trial Letdown Hits Possis Medical Disappointing trial data regarding the AngioJet catheter takes a 38 bite out of Possis Medical's stock.,2,9.301966,1.8658023
516,517,"Brown Shoe Earnings Drop 32 Percent NEW YORK (Reuters) - Brown Shoe Co. Inc. (BWS.N: Quote, Profile, Research) on Wednesday posted a 32 percent drop in quarterly earnings, hurt by slack sales from its children #39;s unit, Bass wholesale business and Naturalizer chain. ",2,27.577463,12.042406
517,518,Will XP update give tablets a boost? XP-based tablets have gotten a lukewarm reception so far. But Microsoft hopes to tempt consumers with improved features.,3,28.495163,-7.3932166
518,519,"AUDIT BUREAU FAILS BIG TEST Newsday #39;s under a lot of pressure - but so is the Audit Bureau of Circulations, the agency charged with verifying circulation for the newspaper industry.",2,9.209923,-3.7996485
519,520,"Honeywell Confident About China Outlook  SHANGHAI (Reuters) - Honeywell, the U.S.  avionics-to-antifreeze conglomerate, will beat its own target  for \$1 billion of China sales in 2005 as it expands aerospace  manufacturing there, its country chief said on Thursday.",2,25.075808,5.685014
520,521,"India ; Criminal and killer Veerappan finally exterminated India News, Dharmapuri (Tamil Nadu), Oct 19 (IANS) Veerappan, India #39;s most wanted and most elusive brigand who murdered with impunity, was finally shot dead in his jungle hideout by elite commandos using some of the very tactics he employed for well over ",0,-21.062084,20.74039
521,522,"Megawati offers a rude goodbye She rode into office three years ago on a wave of public adoration and high expectations, but as the sun sets on her troubled administration, Indonesian President Megawati ",0,-9.430507,5.3790407
522,523,Men #39;s Gymnastics Mired in Scoring Fiasco In many Olympics competitions winners and losers are determined by less than a fraction of a point and even the slightest error in scoring can set back an athlete from the gold to the bronze.,1,-20.80115,-4.5789704
523,524,"Start planning today to reduce your tax bill in April Some people don #39;t think about federal income taxes until the first week of April. Others jump on them in late January, as soon as their W-2s show up in the mail.",2,-10.253177,-7.206209
524,525,"US tanks advance towards shrine: Heavy clashes in Najaf NAJAF, Aug 22: Heavy clashes flared between US troops and militiamen in Najaf on Sunday after the suspension of a proposed hand over of the militia #39;s shrine stronghold to Iraq #39;s religious leadership.",0,-15.758837,30.146307
525,526,Australian rowers row reaches a new low RELATIONS within the Australian womens eight rowing crew have hit a new low with Olympian Catriona Oliver slapping much-publicised team-mate Sally Robbins in front of onlookers at anofficial function on Wednesday night.,1,-22.886786,-4.766955
526,527,IBM to pay \$320M to partially settle pension case IBM Corp. said Wednesday it will take a US\$320 million charge this quarter to settle some claims and cap its liability on others in a long-running class-action dispute about changes made in the 1990s to its pension plan.,2,16.35592,-1.7992804
527,528,"Strine tips his hand (TheDeal.com) TheDeal.com - The judge, who will not rush to return a verdict in the Oracle-PeopleSoft case, indicates PeopleSoft can keep its CAP.",3,6.7052903,-8.255136
528,529,"Study claims planets lead violent life Suggesting a necessary change to astronomy textbooks, astronomers announced Monday that planets form through a lengthier and more violent series of collisions ",3,-2.0533354,-11.625041
529,530,"Fox Disagrees With FCC Indecency Finding WASHINGTON - Fox Broadcasting Co. disagrees with a finding by federal regulators that an episode of ""Married by America"" was indecent, but isn't saying whether it will appeal a nearly \$1.2 million fine...",0,10.271684,-6.021416
530,531,"Outbreak of Soybean Rust Spreads The US outbreak of soybean rust has spread to Alabama and Georgia, the Agriculture Department said on Friday, leaving Texas the lone state in the Gulf Coast untouched by the devastating crop fungus.",2,11.18366,21.19134
531,532,Jury Nearly Set for Enron Criminal Trial  HOUSTON (Reuters) - Opening arguments in the first criminal  case against former Enron Corp. employees are set to begin  after a federal court spent Monday whittling down a panel of  Houston-area residents to find an impartial jury in the city  still stinging from the company's downfall.,2,7.080624,-6.548655
532,533,West Africa currency switch looms The eight west African states that use the CFA franc prepare to replace their banknotes in an effort to halt counterfeiting.,2,24.50513,23.332775
533,534,"China Plane Crashes Into Frozen Lake, Killing 54 (Reuters) Reuters - A China Eastern commuter plane crashed\into a frozen lake seconds after takeoff in Inner Mongolia on\Sunday, killing 53 people on board and one on the ground, the\airline and state media said.",0,-6.2081733,29.065495
534,535,"Weyerhaeuser 3rd-Quarter Earnings Rise  NEW YORK (Reuters) - Weyerhaeuser Co.'s third-quarter  profit rose on higher prices for lumber and a large gain from  the sale of timberlands in Georgia, the company said on Friday.",2,27.382511,13.360209
535,536,"Putnam official resigns THE REGION Putnam Investments said Deborah F. Kuenstner, managing director and chief investment officer of the mutual fund firm's Large-Cap Value investment team and International Value team, will leave the company at year-end. Kuenstner has also been an executive board member and management team leader for the \$1 billion Putnam Classic Equity fund. Josh Brooks, chief investment officer of the ...",2,11.647112,-12.550858
536,537,Putin Says Belarus Gas Spat Is Over President Vladimir Putin said Monday that Russia and Belarus have put a sharp dispute over natural gas deliveries behind them and that there are no obstacles to good relations.,2,-0.7390403,21.881712
537,538,"Connecting with Customers through Search Market Research Want to learn to improve your customers' experience, pinpoint buyers' exact interests and reach prospects at every phase of the buying cycle? Look to your search logs to mine this crucial market research data.",3,24.46941,-8.602237
538,539,"Time Warner, Comcast in Talks on Adelphia Comcast Corp. (CMCSA.O: Quote, Profile, Research) and Time Warner Inc. (TWX.N: Quote, Profile, Research) on Monday said they are in talks on a possible joint offer to ",2,29.524212,3.229275
539,540,"Turkey's prime minister rejects European Union's criticism amid adultery spat (Canadian Press) Canadian Press - ISTANBUL, Turkey (AP) - The Turkish prime minister harshly rejected European Union criticism Friday over a proposal to outlaw adultery and hinted the government might press forward with the ban despite warnings it could jeopardize Turkey's entry into the bloc.",0,-0.17668828,14.067061
540,541,Stocks End Higher on Falling Oil Prices Stocks edged higher Friday as another drop in oil prices helped Wall Street withstand the effects of a disappointing jobs creation report.,2,22.050386,17.707565
541,542,"Liberia refugees return home Some 100,000 Liberians, who fled 14 years of war, are being sent home a year after the fighting ended.",0,-10.3430395,32.25967
542,543,"Favre makes short work of Bears in rout CHICAGO -- Brett Favre worked up a sweat, threw two touchdowns passes in a short workday, and got the Green Bay Packers tuned up for the playoffs.",1,-28.060814,-19.477482
543,544,British mobile phone firm mmO2 hikes revenue forecast (AFP) AFP - Mobile telephone operator mmO2 raised its forecasts for British revenue growth but would not be drawn on an exact date for the launch of third-generation services in its domestic market.,3,30.732634,6.095653
544,545,"Guantanamo Bay Detainee Skips Hearing (AP) AP - A prisoner who allegedly spent two months traveling with al-Qaida chief Osama bin Laden and helped run a safehouse for the terrorist network refused Friday to attend a hearing on his legal status in Guantanamo Bay, Cuba.",0,-9.924923,23.865088
545,546,"Cash Bounties For Spammers Win Limited FTC Backing The Federal Trade Commission yesterday gave limited endorsement to offering cash rewards to people who help track down e-mail spammers, suggesting that such bounties might work but in fewer ",3,22.07208,-10.805138
546,547,"Sony to Release PC with TV Tuners, Huge Hard Drive Sony said yesterday that it has built a desktop computer with 1 TB of data storage and seven analog television tuners. The PC will be able to record a week #39;s worth of programming on six channels at the same time.",3,41.546925,-11.49871
547,548,"Turkey on Chirac-Schroeder agenda President Jacques Chirac and Chancellor Gerhard Schroeder will discuss Turkey #39;s EU membership bid on Tuesday as strong advocates of entry talks, but analysts say questions remain on their stance due to domestic opposition.",0,0.052903708,15.610609
548,549,Colombia Says Rebels Planned to Kill Bush A top official in Colombia says the country #39;s largest Marxist rebel group targeted President Bush for assassination when he visited Cartagena this past week.,0,-14.604093,23.4619
549,550,"UK gives open source the go-ahead This week, UK government agencies got the go-ahead to use Linux and other open source products in a report published by the UK Office of Government Commerce (OGC).",3,40.00248,-3.13511
550,551,Australian Prime Minister Admits Funding Pre-Election  #39;Spam #39; &lt;b&gt;...&lt;/b&gt; Prime Minister John Howard came under fire Friday for bankrolling a pre-election e-mail campaign carried out by a company run by his son.,3,-8.184677,10.599658
551,552,"Yahoo Working On New Design Yahoo unveiled new versions of its Front Page and My Yahoo, showcasing enhancements in design and functionality to both. Beta versions of both pages will be rolled out on a phased basis beginning today.",3,31.986172,-10.552818
552,553,"British Cities Become Wildlife Safe Havens (Reuters) Reuters - Britain's town and cities have become\key survival safe havens for the country's endangered wildlife,\according to a new survey published on Thursday.",3,11.363222,13.557144
553,554,Pioneer Eyes 510GB Optical Discs Discs would offer 100 times the capacity of today's DVDs--but when will they be available?,3,42.11524,-11.958392
554,555,"Tennis Replay System Not Coming Anytime Soon While all the buzz at the rainy US Open is about the need for instant replay, don #39;t hold your breath. Replay won #39;t be coming to an umpire chair near you anytime soon.",1,-17.9293,-14.006136
555,556,VoIP picks up momentum The number of U.S. Internet telephony subscribers is expected to surge to 1 million by the end of 2004.,3,34.288006,3.1636047
556,557,"Alitalia Tells Unions of Plan to Lay Off 5,000 Workers Alitalia, the Italian government-run airline and a partner with Delta and Air France in the SkyTeam alliance, told its unions on Monday that it planned to lay off about 5,000 ",2,13.968303,3.7858999
557,558,"Review: a Flat Panel That's Also Deep (AP) AP - Three-dimensional movies at home, without the silly glasses, have been a science-fiction dream for at least as long as Dick Tracy's wristwatch cell phone and the household robot.",3,-10.092068,-13.012652
558,559,"Optus, Vodafone to share wireless network Singapore Telecommunications Ltd and Vodafone Group Plc have agreed to build a high-speed wireless phone network in Australia through their local ",2,34.76981,-0.9511867
559,560,"Gators defense finally closes one out After letting several teams come back to win, Florida holds off FSU in the final minutes. By ANTONYA ENGLISH, Times Staff Writer. TALLAHASSEE - It had gained a reputation as a defense that would fold and collapse ",1,-28.893814,-15.403103
560,561,"NBA Game Summary - Detroit At Miami Little Rock, AR -- Dwyane Wade scored 20 points, including eight in the decisive third quarter, to lead the Miami Heat to an 83-74 win over the Detroit Pistons, 83-74, in preseason action.",1,-36.808754,-17.127552
561,562,"Fed speakers reinforce view for rising US interest rates CHICAGO (CBS.MW) - The dollar turned mixed, paring broad gains earned Thursday in the wake of US jobless claims data that reinforced expectations for rising US interest rates.",2,25.324844,17.259201
562,563,"Henrik set for emotional return Former Celtic striker Henrik Larsson say he is fit to play in tomorrow #39;s Champions League tie at Parkhead. There were chaotic scenes earlier this afternoon as Larsson, and his Barcelona team-mates arrived in Glasgow ahead of the game.",1,-33.157925,8.827426
563,564,"Alternative Medicine Slips Into the Mainstream By Holly VanScoy, HealthDay Reporter    Doctors are combining time-honored therapies with conventional treatments     HealthDayNews -- In medical circles, what was once considered either old-fashioned or ""far out"" is getting another look. And sometimes that new look can bring about different ways to treat diseases and conditions...",3,4.5918984,1.6103619
564,565,Samarra peaceful after US blitz Life returns slowly to normal in the battered Iraqi city after a huge US-led operation to wrest control from insurgents.,0,-17.956032,31.938383
565,566,Carter and Jets Ready to Step Into the Unknown He was the walking insurance policy the Jets did not want to cash and perhaps the one player his teammates hoped would never see extended time on the field.,1,-23.3905,-16.964537
566,567,"Gold Eyes New Highs (Reuters) Reuters - Gold broke to new 16-1/4-year highs\above  #36;450.00 an ounce on Thursday, before pausing as players\began to eye the next big target of  #36;455, traders said.",2,23.675491,11.864274
567,568,"Mad Muppets top cult science poll Dr Bunsen Honeydew and his indestructible lab assistant, Beaker, are the UK's favourite TV boffins.",3,-10.159189,-13.774994
568,569,Grokster teams with P2P radio File-swapping company Grokster is teaming up with newcomer Mercora to distribute an advanced streaming radio service to the peer-to-peer crowd.,3,32.92598,-5.0269866
569,570,Disney #39;s Latest Drama: \$200 Mln Courtroom Battle The trial of a lawsuit by Walt Disney Co. shareholders who accuse the board of directors of rubberstamping a deal to hire Michael Ovitz ,2,10.472375,-8.128789
570,571,"Asian farmers sucking the continent dry The world is on the verge of a water crisis as people fight over ever dwindling supplies, experts told the Stockholm Water Symposium.",3,13.135562,19.34168
571,572,"A Common Language for Penguins In its campaign to discredit Linux, the main rival to its Windows operating system, Microsoft (MSFT ) once published a witty print advertisement in Germany that showed four penguins standing in a row.",3,24.062138,-14.244337
572,573,"Funding, interest up Although Paralympic sports have been integrated with the Olympic movement in countries such as Canada, Germany and Great Britain for some time, Paralympic athletes #39; roles in the USA still are growing.",1,6.098867,12.760007
573,574,"Privacy Act, Order Shielded U.S. Names on List CIA analyst Charles A. Duelfer's report on Iraq's weapons programs included lists of governments, political parties, companies and individuals from at least 44 nations who received vouchers to buy oil -- both legally and otherwise -- from the Iraqi government during Saddam Hussein's reign.",0,-5.869909,24.537588
574,575,"Merck stops \$2.5 bn painkiller Those taking Vioxx are twice as prone to cardiac problems than patients taking a placebo. Shares in Merck, the US pharmaceuticals giant, plunged by 27 per cent yesterday after the company withdrew Vioxx, its ",2,8.988743,2.3789551
575,576,"Cisco and Fujitsu Team on High-End Routers Cisco Systems and Fujitsu will partner to develop high-end routers and switches for use in advanced IP networks. Initally, Fujitsu will offer co-branded products running Cisco #39;s IOS-XR operating ",3,37.261173,-2.1662974
576,577,Mobile cashpoints coming soon Bank customers may soon be able to check their balances on mobile phone screens in an initiative from the Link cash machine network and Morse.,3,26.430435,-9.058867
577,578,Car bomb attacks kill 28 in Egypt At least 28 people were killed and scores injured when car bombs exploded at resorts packed with Israeli holidaymakers on the Red Sea coast of Egypt #39;s Sinai desert in attacks Israel blamed on Al Qaeda.,0,-13.189531,28.122946
578,579,"Two Powerlifters Test Positive For Banned Substances _ Two powerlifters from Azerbaijan have tested positive for banned substances in initial doping tests and are banned for life from the Paralympics, officials said Wednesday.",1,-21.65531,0.15724473
579,580,Anti-Spam Effort Killed Amid Patent Row NEW YORK - A row over intellectual property claims from Microsoft Corp. has dealt a fatal blow to an ambitious effort by Internet engineers to create a technical standard for curbing junk e-mail.,3,22.462002,-13.323172
580,581,"I #39;m not rushing myself: Tendulkar Nagpur: Batting maestro Sachin Tendulkar today said he was not rushing his comeback to cricket and that with more than a decade #39;s experience, he was prepared to face all kinds of challenge the game could throw at him.",1,-21.37149,-7.3090153
581,582,"Palestinians take back the night in Ramallah With new upscale restaurants, bars, and theater, the West Bank city is undergoing a cultural revival.",0,-2.452297,0.48083675
582,583, #39;Deserter #39; surrenders at US base US Army Sgt. Charles Robert Jenkins -- accused of defecting to North Korea 39 years ago -- is back on active duty Saturday after voluntarily turning himself at a military base in Japan.,0,-11.769608,1.196667
583,584,"US Air Realigns Sales, Delta Pushes Pilots Amid talk of a possible liquidation, bankrupt US Airways in recent weeks completed a reorganization that eliminated several corporate sales positions while emphasizing newer ",2,15.847774,3.6504307
584,585,No. 13 LSU Crushes Mississipi State 51-0 (AP) AP - Alley Broussard ran for a career-high three touchdowns in the first 17 minutes and No. 13 LSU held Mississippi State to seven first downs and 130 yards in a 51-0 victory Saturday.,1,-33.230892,-19.613325
585,586,Russia to launch Beslan inquiry Russian President Vladimir Putin pledges to back a parliamentary commission into the Beslan school siege.,0,-13.513884,17.323067
586,587,"Putin Says Russia Working on New Nuclear Systems Russia is working on new nuclear missile systems that other powers do not have in order to protect itself against future security threats, President Vladimir Putin said Wednesday.",0,-1.7338258,22.401531
587,588,Agassi knocked out in surprising semifinal The top-seeded Agassi was eliminated in the semifinals of the Legg Mason Tennis Classic on Saturday in Washington by unseeded Gilles Muller.,1,-40.641132,-3.8670764
588,589,Iran has said it has frozen uranium enrichment programs WASHINGTON (CBS.MW) -- President Bush said Monday he wants to verify if Iran has indeed suspended its nuclear fuel program as it has said it has done.,0,-2.6917312,21.547823
589,590,"Citigroup faces regulatory probe The UK's Financial Services Authority launches a formal investigation into Citigroup's ""unusual trading activity"".",2,12.453352,-1.207726
590,591,"If clouds part, blood-red moon will be seen during eclipse tonight A total lunar eclipse expected to create views of a blood-red moon will be visible tonight throughout most of North America -- weather permitting.",3,-3.2325768,-10.974509
591,592,"Lee, MacGill help NSW fire out Kiwis for 213 Sydney: New Zealand made a disastrous beginning in their tour opener against New South Wales as they were shot out for a modest 213 at the Sydney cricket ground here today.",1,-33.702118,1.2438848
592,593,"Two Russian Planes Crash, Cause Unclear  MOSCOW (Reuters) - Two Russian passenger planes crashed  almost simultaneously, killing all 89 people on board in what  investigators said on Wednesday might have been a terrorist  attack or simply a mysterious coincidence.",0,-7.7923317,27.449144
593,594,"Bonds tumble on rise in inflation estimate MUMBAI, OCTOBER 26: Government bonds fell across the board, mainly in the short to medium tenures on a knee-jerk reaction to the raising of the inflation estimate to 6.5 per cent and a 0.25 per cent hike in the repo rate to 4.75 per cent by the Reserve ",2,24.115314,16.930458
594,595,"GDP growth likely healthy Despite cautionary words from Bank of Canada Governor David Dodge last week about the impact of the rising dollar, Canadian gross domestic product likely grew at a healthy 3.5 clip in the third quarter due to strong consumer spending.",2,23.145903,19.914272
595,596," #39;Human Error #39; Crashed Britain #39;s DWP The computer crash that shut down systems at Britain #39;s Department for Work and Pensions only caused delays in dealing with new and amended claims, according to the agency.",3,1.7882252,7.1420026
596,597,"CL Preview: Chelsea travel to Moscow; Paris face tough Porto test MOSCOW/PARIS, Oct 20 (SW) - On Wednesday, current Group H leaders Chelsea travel to Russia to play CSKA and seek their third successful win, while PSGs Champions League campaign is deeply in the balance as Halilhodzic and his men face Porto at the ",1,-34.84001,6.621397
597,598,"SPECTOR: Proposals offer chance to compromise The chess game between the NHL and the NHLPA continued Tuesday, with the league rejecting the players #39; offer from last Thursday and tabling a counteroffer, which was in turn rejected by the NHLPA.",1,-16.565393,-18.887789
